id,year,age_TRUE,wholeoto_CONSENSUS,wholeoto_R1,wholeoto_R2,sectoto_CONSENSUS,sectoto_R1,sectoto_R2
784_540,2004,2,2,2,2,NA,NA,NA
785_541,2004,2,2,2,2,NA,NA,NA
789_545,2004,2,2,1,2,NA,NA,NA
793_546,2004,2,2,2,2,NA,NA,NA
800_550,2004,2,2,2,2,NA,NA,NA
801_551,2004,2,2,2,2,NA,NA,NA
802_552,2004,2,2,2,2,NA,NA,NA
803_553,2004,2,2,2,2,NA,NA,NA
804_554,2004,2,2,2,2,NA,NA,NA
805_555,2004,2,2,2,2,NA,NA,NA
817_567,2004,2,2,2,2,NA,NA,NA
819_569,2004,2,2,2,2,NA,NA,NA
820_570,2004,2,2,2,3,NA,NA,NA
821_571,2004,2,2,2,2,NA,NA,NA
823_573,2004,2,2,1,2,NA,NA,NA
832_579,2004,2,2,2,2,NA,NA,NA
835_581,2004,2,2,2,2,NA,NA,NA
836_582,2004,2,2,2,2,NA,NA,NA
837_583,2004,2,2,2,2,NA,NA,NA
838_584,2004,2,2,2,2,NA,NA,NA
839_585,2004,2,2,2,2,NA,NA,NA
840_586,2004,2,2,2,2,NA,NA,NA
841_587,2004,2,2,2,2,NA,NA,NA
843_589,2004,2,2,2,2,NA,NA,NA
848_594,2004,2,2,2,2,NA,NA,NA
850_596,2004,2,2,2,2,NA,NA,NA
851_597,2004,2,2,2,2,NA,NA,NA
863_608,2004,2,2,2,2,NA,NA,NA
868_612,2004,2,2,2,2,NA,NA,NA
869_613,2004,2,2,2,2,NA,NA,NA
870_614,2004,2,2,2,2,NA,NA,NA
872_615,2004,2,2,2,2,NA,NA,NA
891_625,2004,2,2,2,2,NA,NA,NA
894_628,2004,2,2,2,2,NA,NA,NA
900_634,2004,2,2,2,2,NA,NA,NA
902_636,2004,2,2,2,2,NA,NA,NA
903_637,2004,2,2,2,2,NA,NA,NA
904_638,2004,2,2,2,2,NA,NA,NA
905_639,2004,2,2,2,2,NA,NA,NA
912_645,2004,2,2,2,2,NA,NA,NA
915_648,2004,2,2,2,2,NA,NA,NA
916_649,2004,2,2,2,2,NA,NA,NA
917_650,2004,2,2,2,2,NA,NA,NA
918_651,2004,2,2,1,2,NA,NA,NA
923_656,2004,2,2,2,2,NA,NA,NA
924_657,2004,2,2,2,2,NA,NA,NA
925_658,2004,2,2,1,2,NA,NA,NA
928_661,2004,2,2,2,2,NA,NA,NA
929_662,2004,2,2,2,2,NA,NA,NA
930_663,2004,2,2,2,2,NA,NA,NA
931_664,2004,2,2,2,2,NA,NA,NA
932_665,2004,2,2,2,2,NA,NA,NA
933_666,2004,2,2,2,2,NA,NA,NA
938_671,2004,2,2,2,2,NA,NA,NA
947_679,2004,2,2,2,2,NA,NA,NA
952_682,2004,2,2,2,2,NA,NA,NA
954_684,2004,2,2,1,2,NA,NA,NA
956_685,2004,2,2,2,2,NA,NA,NA
957_686,2004,2,2,2,2,NA,NA,NA
963_687,2004,2,2,2,2,NA,NA,NA
981_698,2004,2,2,2,2,NA,NA,NA
1007_709,2004,2,2,2,2,NA,NA,NA
1008_710,2004,2,2,2,2,NA,NA,NA
1009_711,2004,2,2,2,2,NA,NA,NA
1010_712,2004,2,2,2,2,NA,NA,NA
1014_714,2004,2,2,2,2,NA,NA,NA
1016_716,2004,2,2,2,2,NA,NA,NA
1028_727,2004,2,2,2,2,NA,NA,NA
1029_728,2004,2,2,2,2,NA,NA,NA
1031_730,2004,2,2,2,2,NA,NA,NA
1032_731,2004,2,2,2,2,NA,NA,NA
1033_732,2004,2,2,2,2,NA,NA,NA
1034_733,2004,2,2,2,2,NA,NA,NA
1040_739,2004,2,2,2,2,NA,NA,NA
1044_743,2004,2,2,2,2,NA,NA,NA
1047_746,2004,2,2,2,2,NA,NA,NA
1048_747,2004,2,2,2,2,NA,NA,NA
1050_749,2004,2,2,2,2,NA,NA,NA
1054_752,2004,2,2,2,2,NA,NA,NA
1060_758,2004,2,2,2,2,NA,NA,NA
1061_759,2004,2,2,2,2,NA,NA,NA
1062_760,2004,2,2,2,2,NA,NA,NA
1069_767,2004,2,2,2,2,NA,NA,NA
1097_782,2004,2,2,2,2,NA,NA,NA
1098_783,2004,2,2,2,2,NA,NA,NA
1099_784,2004,2,2,2,2,NA,NA,NA
1101_785,2004,2,2,2,2,NA,NA,NA
1105_789,2004,2,2,2,2,NA,NA,NA
1106_790,2004,2,2,2,2,NA,NA,NA
1121_802,2004,2,2,2,2,NA,NA,NA
1132_808,2004,2,2,2,2,NA,NA,NA
1133_809,2004,2,2,2,2,NA,NA,NA
1134_810,2004,2,2,2,2,NA,NA,NA
1135_811,2004,2,2,2,2,NA,NA,NA
1145_819,2004,2,2,2,2,NA,NA,NA
1146_820,2004,2,2,2,2,NA,NA,NA
1158_830,2004,2,2,2,4,NA,NA,NA
1159_831,2004,2,2,2,2,NA,NA,NA
1165_837,2004,2,2,2,2,NA,NA,NA
1170_839,2004,2,2,2,2,NA,NA,NA
1174_842,2004,2,2,2,2,NA,NA,NA
1175_843,2004,2,2,2,2,NA,NA,NA
1179_847,2004,2,2,2,2,NA,NA,NA
1181_849,2004,2,2,2,2,NA,NA,NA
1185_853,2004,2,2,2,2,NA,NA,NA
1187_855,2004,2,2,2,2,NA,NA,NA
1190_858,2004,2,2,2,2,NA,NA,NA
1206_873,2004,2,2,2,2,NA,NA,NA
1207_874,2004,2,2,2,2,NA,NA,NA
1208_875,2004,2,2,2,2,NA,NA,NA
1212_879,2004,2,2,2,2,NA,NA,NA
1213_880,2004,2,2,2,2,NA,NA,NA
1217_884,2004,2,2,2,2,NA,NA,NA
1219_886,2004,2,2,2,2,NA,NA,NA
1228_893,2004,2,2,2,2,NA,NA,NA
1233_897,2004,2,2,2,2,NA,NA,NA
1239_903,2004,2,2,2,2,NA,NA,NA
1251_908,2004,2,2,2,2,NA,NA,NA
1256_911,2004,2,2,2,2,NA,NA,NA
1258_913,2004,2,2,2,2,NA,NA,NA
1273_924,2004,2,2,2,2,NA,NA,NA
1275_926,2004,2,2,1,2,NA,NA,NA
1292_933,2004,2,2,2,2,NA,NA,NA
1293_934,2004,2,2,2,2,NA,NA,NA
1304_945,2004,2,2,2,2,NA,NA,NA
1310_950,2004,2,2,2,2,NA,NA,NA
5_4,2004,3,3,3,3,3,3,3
45_23,2004,3,3,3,3,3,3,3
46_24,2004,3,3,3,3,3,3,3
49_27,2004,3,3,3,3,3,3,3
51_29,2004,3,3,3,3,3,3,3
73_49,2004,3,3,3,3,3,3,3
96_68,2004,3,3,3,3,3,3,3
116_88,2004,3,3,3,3,3,3,3
120_92,2004,3,3,3,3,3,3,3
123_95,2004,3,3,3,3,3,3,3
126_97,2004,3,3,3,3,3,3,3
135_102,2004,3,3,2,3,3,3,3
144_110,2004,3,3,3,3,3,3,3
185_123,2004,3,3,3,3,3,3,3
196_126,2004,3,3,3,3,3,3,3
197_127,2004,3,3,3,3,3,3,3
206_130,2004,3,3,3,3,3,3,3
221_134,2004,3,3,2,3,3,3,3
255_160,2004,3,3,3,3,3,3,3
256_161,2004,3,3,3,3,3,3,3
259_163,2004,3,3,3,3,3,3,3
262_166,2004,3,3,3,3,3,3,3
274_174,2004,3,3,3,3,3,3,3
285_179,2004,3,3,3,3,3,3,3
296_190,2004,3,3,3,3,3,3,3
307_201,2004,3,3,3,3,3,3,3
308_202,2004,3,3,3,3,3,3,4
309_203,2004,3,3,3,2,3,3,4
315_209,2004,3,3,1,3,3,3,3
346_228,2004,3,3,3,3,3,3,3
363_242,2004,3,3,3,3,3,3,3
376_249,2004,3,3,3,3,3,3,3
385_256,2004,3,3,2,3,3,3,3
386_257,2004,3,3,3,3,3,3,3
392_262,2004,3,3,3,3,3,3,3
396_264,2004,3,3,4,3,3,3,3
411_274,2004,3,3,3,3,3,3,3
413_276,2004,3,3,3,3,3,3,3
426_289,2004,3,3,3,1,3,3,5
429_292,2004,3,3,3,3,3,3,3
430_293,2004,3,3,3,3,3,3,3
436_299,2004,3,3,3,3,3,3,3
447_305,2004,3,3,3,3,3,3,3
448_306,2004,3,3,3,3,3,3,3
512_339,2004,3,3,3,3,3,3,3
518_345,2004,3,3,3,3,3,3,3
527_354,2004,3,3,3,3,3,3,3
530_357,2004,3,3,3,3,3,3,3
536_363,2004,3,3,3,3,3,3,3
540_367,2004,3,3,3,3,3,3,3
584_393,2004,3,3,3,3,3,3,3
592_397,2004,3,3,3,3,3,3,3
594_399,2004,3,3,3,3,3,3,3
595_400,2004,3,3,3,3,3,3,3
606_401,2004,3,3,3,3,3,3,3
623_406,2004,3,3,3,4,3,3,3
627_410,2004,3,3,3,3,3,3,3
658_436,2004,3,3,3,3,3,3,3
659_437,2004,3,3,3,3,3,3,3
676_450,2004,3,3,3,3,3,3,3
677_451,2004,3,3,3,3,3,3,3
682_454,2004,3,3,3,3,3,3,3
695_464,2004,3,3,2,3,3,3,3
722_490,2004,3,3,3,3,3,3,3
723_491,2004,3,3,3,3,3,3,3
730_498,2004,3,3,3,3,3,3,3
731_499,2004,3,3,2,3,3,3,3
743_509,2004,3,3,4,3,3,3,3
744_510,2004,3,3,4,3,3,3,3
750_516,2004,3,3,3,3,3,3,3
776_532,2004,3,3,2,3,3,3,3
777_533,2004,3,3,3,3,3,3,3
783_539,2004,3,3,3,3,3,3,3
810_560,2004,3,3,3,3,3,3,3
815_565,2004,3,3,3,3,3,3,3
847_593,2004,3,3,3,3,3,3,3
852_598,2004,3,3,3,3,3,3,3
854_599,2004,3,3,3,3,3,3,3
856_601,2004,3,3,3,3,3,3,3
857_602,2004,3,3,3,3,3,3,3
864_609,2004,3,3,3,3,3,3,3
865_610,2004,3,3,3,3,3,3,3
866_611,2004,3,3,3,3,3,3,3
874_616,2004,3,3,2,4,3,3,3
887_622,2004,3,3,3,3,3,3,3
890_624,2004,3,3,3,3,3,3,4
892_626,2004,3,3,3,3,3,3,3
893_627,2004,3,3,2,3,3,3,3
895_629,2004,3,3,3,3,3,3,3
896_630,2004,3,3,3,3,3,3,3
897_631,2004,3,3,3,3,3,3,3
898_632,2004,3,3,3,3,3,3,3
906_640,2004,3,3,3,3,3,3,4
914_647,2004,3,3,3,3,3,3,3
922_655,2004,3,3,3,3,3,3,3
927_660,2004,3,3,3,3,3,3,3
946_678,2004,3,3,3,3,3,3,3
949_681,2004,3,3,3,3,3,3,3
953_683,2004,3,3,3,3,3,3,3
965_689,2004,3,3,3,3,3,3,3
974_693,2004,3,3,3,3,3,3,3
975_694,2004,3,3,3,3,3,3,3
980_697,2004,3,3,3,3,3,3,3
1006_708,2004,3,3,3,3,3,3,3
1013_713,2004,3,3,3,3,3,3,3
1015_715,2004,3,3,3,3,3,5,3
1030_729,2004,3,3,3,3,3,3,3
1041_740,2004,3,3,3,3,3,3,3
1042_741,2004,3,3,3,3,3,3,3
1046_745,2004,3,3,3,3,3,3,3
1091_776,2004,3,3,3,3,3,3,3
1095_780,2004,3,3,3,3,3,3,3
1096_781,2004,3,3,3,3,3,3,3
1115_798,2004,3,3,3,3,3,3,3
1119_801,2004,3,3,4,3,3,3,3
1138_812,2004,3,3,3,3,3,3,3
1144_818,2004,3,3,1,3,3,3,3
1157_829,2004,3,3,3,3,3,3,3
1161_833,2004,3,3,3,3,3,3,3
1183_851,2004,3,3,3,3,3,3,3
1186_854,2004,3,3,3,3,3,3,3
1189_857,2004,3,3,3,3,3,3,3
1197_864,2004,3,3,3,2,3,3,3
1198_865,2004,3,3,3,3,3,3,3
1209_876,2004,3,3,3,3,3,3,3
1210_877,2004,3,3,2,3,3,3,3
1211_878,2004,3,3,2,3,3,3,3
1215_882,2004,3,3,3,3,3,3,3
1224_890,2004,3,3,3,3,3,3,3
1227_892,2004,3,3,3,3,3,3,3
1238_902,2004,3,3,3,3,3,3,3
1244_905,2004,3,3,3,3,3,3,3
1245_906,2004,3,3,3,3,3,3,3
1246_907,2004,3,3,3,3,3,3,3
1266_921,2004,3,3,3,3,3,3,3
1268_922,2004,3,3,3,3,3,3,3
1291_932,2004,3,3,3,3,3,3,3
1297_938,2004,3,3,3,3,3,3,3
168_113,2004,3,4,3,4,3,3,3
812_562,2004,4,3,3,3,4,4,4
834_580,2004,4,3,3,4,4,4,4
47_25,2004,4,4,4,4,4,4,4
124_96,2004,4,4,4,4,4,4,4
134_101,2004,4,4,3,4,4,4,4
172_117,2004,4,4,4,4,4,4,4
209_131,2004,4,4,4,4,4,4,4
254_159,2004,4,4,4,4,4,4,4
261_165,2004,4,4,4,4,4,4,4
272_173,2004,4,4,4,4,4,4,4
284_178,2004,4,4,4,4,4,4,4
295_189,2004,4,4,4,4,4,4,4
327_221,2004,4,4,3,4,4,4,4
328_222,2004,4,4,4,4,4,4,4
332_225,2004,4,4,4,4,4,4,4
356_235,2004,4,4,4,4,4,4,4
362_241,2004,4,4,4,3,4,4,4
397_265,2004,4,4,5,4,4,4,4
442_301,2004,4,4,4,4,4,4,4
453_311,2004,4,4,4,4,4,4,4
509_337,2004,4,4,4,4,4,4,4
519_346,2004,4,4,4,4,4,4,4
564_379,2004,4,4,4,4,4,4,4
578_389,2004,4,4,4,3,4,4,4
587_395,2004,4,4,4,5,4,4,4
661_439,2004,4,4,4,4,4,4,4
674_448,2004,4,4,4,4,4,4,4
751_517,2004,4,4,3,4,4,4,3
755_521,2004,4,4,4,4,4,4,4
798_548,2004,4,4,4,4,4,4,4
809_559,2004,4,4,4,4,4,4,4
813_563,2004,4,4,4,4,4,4,4
814_564,2004,4,4,4,4,4,4,4
875_617,2004,4,4,3,4,4,4,4
876_618,2004,4,4,4,4,4,4,4
901_635,2004,4,4,4,4,4,4,4
911_644,2004,4,4,4,4,4,4,4
966_690,2004,4,4,3,4,4,4,4
968_692,2004,4,4,3,4,4,4,4
1026_725,2004,4,4,4,4,4,4,4
1043_742,2004,4,4,4,4,4,4,4
1045_744,2004,4,4,4,4,4,4,4
1049_748,2004,4,4,4,4,4,4,4
1070_768,2004,4,4,4,4,4,4,4
1071_769,2004,4,4,4,4,4,4,4
1075_771,2004,4,4,4,4,4,4,4
1092_777,2004,4,4,4,5,4,4,4
1093_778,2004,4,4,4,4,4,4,4
1162_834,2004,4,4,4,4,4,4,4
1164_836,2004,4,4,4,4,4,4,4
1169_838,2004,4,4,4,4,4,4,4
1176_844,2004,4,4,4,4,4,4,4
1205_872,2004,4,4,4,4,4,4,4
1216_883,2004,4,4,4,4,4,4,4
348_230,2004,4,5,5,5,4,4,4
842_588,2004,4,5,5,5,4,4,4
1265_920,2004,4,5,6,5,4,4,4
364_243,2004,4,6,6,5,4,4,4
450_308,2004,5,3,6,5,5,6,5
169_114,2004,5,4,4,4,5,5,5
778_534,2004,5,4,5,4,5,5,5
1094_779,2004,5,4,4,5,5,4,5
1114_797,2004,5,4,4,4,5,5,5
1131_807,2004,5,4,4,4,5,5,5
44_22,2004,5,5,5,5,5,5,5
269_170,2004,5,5,5,5,5,5,5
451_309,2004,5,5,5,5,5,5,5
506_334,2004,5,5,5,5,5,5,5
508_336,2004,5,5,4,5,5,5,5
520_347,2004,5,5,5,4,5,5,5
524_351,2004,5,5,5,7,5,5,5
533_360,2004,5,5,5,6,5,5,5
541_368,2004,5,5,5,5,5,5,5
543_370,2004,5,5,5,5,5,5,5
544_371,2004,5,5,5,8,5,5,5
663_441,2004,5,5,5,5,5,5,5
665_443,2004,5,5,5,5,5,5,5
889_623,2004,5,5,5,5,5,5,5
967_691,2004,5,5,5,5,5,5,5
1000_705,2004,5,5,5,5,5,5,4
1025_724,2004,5,5,5,7,5,4,5
1072_770,2004,5,5,5,5,5,5,5
1081_773,2004,5,5,5,5,5,5,5
1085_775,2004,5,5,5,5,5,5,5
1163_835,2004,5,5,5,7,5,5,5
1243_904,2004,5,5,5,5,5,5,5
1296_937,2004,5,5,5,5,5,5,5
1319_953,2004,5,5,6,5,5,5,5
1311_951,2004,5,6,6,6,5,5,5
330_223,2004,6,3,3,5,6,6,6
446_304,2004,6,5,5,5,6,6,6
452_310,2004,6,5,5,5,6,6,6
542_369,2004,6,5,7,5,6,6,6
664_442,2004,6,5,5,5,6,6,6
756_522,2004,6,5,6,8,6,6,6
919_652,2004,6,5,4,5,6,6,6
97_69,2004,6,6,6,6,6,6,6
293_187,2004,6,6,6,6,6,6,6
357_236,2004,6,6,6,6,6,6,6
398_266,2004,6,6,6,6,6,6,6
507_335,2004,6,6,6,6,6,6,6
388_258,2004,6,7,9,8,6,6,6
1083_774,2004,8,7,6,9,8,8,8
333_226,2004,7,7,7,7,7,7,7
1225_891,2004,7,7,7,7,7,7,7
742_508,2004,9,7,7,8,9,9,8
223_135,2004,9,8,8,8,9,9,8
811_561,2004,9,8,7,8,9,9,9
1027_726,2004,10,10,9,12,10,10,10
1005_707,2004,10,12,12,12,10,10,10
2009_962,2005,1,1,1,1,NA,NA,NA
2010_963,2005,1,1,1,1,NA,NA,NA
2011_964,2005,1,1,1,1,NA,NA,NA
2040_968,2005,1,1,1,1,NA,NA,NA
2041_969,2005,1,1,1,1,NA,NA,NA
2042_970,2005,1,1,1,1,NA,NA,NA
2052_971,2005,1,1,1,1,NA,NA,NA
2081_983,2005,1,1,1,1,NA,NA,NA
2082_984,2005,1,1,1,1,NA,NA,NA
2083_985,2005,1,1,1,1,NA,NA,NA
2086_988,2005,1,1,1,1,NA,NA,NA
2087_989,2005,1,1,1,1,NA,NA,NA
2090_992,2005,1,1,1,1,NA,NA,NA
2091_993,2005,1,1,1,1,NA,NA,NA
2092_994,2005,1,1,1,1,NA,NA,NA
2100_1002,2005,1,1,1,1,NA,NA,NA
2110_1012,2005,1,1,1,1,NA,NA,NA
2111_1013,2005,1,1,1,1,NA,NA,NA
2120_1021,2005,1,1,1,1,NA,NA,NA
2121_1022,2005,1,1,1,1,NA,NA,NA
2125_1026,2005,1,1,1,1,NA,NA,NA
2149_1035,2005,1,1,1,1,NA,NA,NA
2161_1038,2005,1,1,1,1,NA,NA,NA
2175_1048,2005,1,1,1,1,NA,NA,NA
2176_1049,2005,1,1,1,1,NA,NA,NA
2177_1050,2005,1,1,1,1,NA,NA,NA
2178_1051,2005,1,1,1,1,NA,NA,NA
2179_1052,2005,1,1,1,1,NA,NA,NA
2180_1053,2005,1,1,1,1,NA,NA,NA
2181_1054,2005,1,1,1,1,NA,NA,NA
2187_1056,2005,1,1,1,1,NA,NA,NA
2189_1057,2005,1,1,1,1,NA,NA,NA
2199_1061,2005,1,1,1,1,NA,NA,NA
2207_1066,2005,1,1,1,1,NA,NA,NA
2208_1067,2005,1,1,1,1,NA,NA,NA
2209_1068,2005,1,1,1,1,NA,NA,NA
2210_1069,2005,1,1,1,1,NA,NA,NA
2211_1070,2005,1,1,1,1,NA,NA,NA
2212_1071,2005,1,1,1,1,NA,NA,NA
2213_1072,2005,1,1,1,1,NA,NA,NA
2215_1074,2005,1,1,1,1,NA,NA,NA
2217_1075,2005,1,1,1,1,NA,NA,NA
2222_1079,2005,1,1,1,1,NA,NA,NA
2223_1080,2005,1,1,1,1,NA,NA,NA
2224_1081,2005,1,1,1,1,NA,NA,NA
2230_1085,2005,1,1,1,1,NA,NA,NA
2231_1086,2005,1,1,1,1,NA,NA,NA
2232_1087,2005,1,1,2,1,NA,NA,NA
2233_1088,2005,1,1,2,1,NA,NA,NA
2234_1089,2005,1,1,1,1,NA,NA,NA
2235_1090,2005,1,1,1,1,NA,NA,NA
2236_1091,2005,1,1,1,1,NA,NA,NA
2237_1092,2005,1,1,1,1,NA,NA,NA
2238_1093,2005,1,1,1,1,NA,NA,NA
2239_1094,2005,1,1,1,1,NA,NA,NA
2240_1095,2005,1,1,1,1,NA,NA,NA
2241_1096,2005,1,1,2,1,NA,NA,NA
2242_1097,2005,1,1,1,1,NA,NA,NA
2243_1098,2005,1,1,1,1,NA,NA,NA
2244_1099,2005,1,1,1,1,NA,NA,NA
2247_1102,2005,1,1,1,1,NA,NA,NA
2273_1122,2005,1,1,1,1,NA,NA,NA
2274_1123,2005,1,1,1,1,NA,NA,NA
2275_1124,2005,1,1,1,1,NA,NA,NA
2276_1125,2005,1,1,1,1,NA,NA,NA
2277_1126,2005,1,1,1,1,NA,NA,NA
2278_1127,2005,1,1,1,1,NA,NA,NA
2279_1128,2005,1,1,1,1,NA,NA,NA
2287_1135,2005,1,1,1,1,NA,NA,NA
2303_1139,2005,1,1,1,1,NA,NA,NA
2305_1140,2005,1,1,1,1,NA,NA,NA
2335_1157,2005,1,1,1,1,NA,NA,NA
2337_1158,2005,1,1,1,1,NA,NA,NA
2338_1159,2005,1,1,1,1,NA,NA,NA
2350_1163,2005,1,1,1,1,NA,NA,NA
2351_1164,2005,1,1,1,1,NA,NA,NA
2352_1165,2005,1,1,1,1,NA,NA,NA
2359_1172,2005,1,1,1,1,NA,NA,NA
2364_1174,2005,1,1,1,1,NA,NA,NA
2374_1180,2005,1,1,1,1,NA,NA,NA
2375_1181,2005,1,1,1,1,NA,NA,NA
2405_1206,2005,1,1,1,1,NA,NA,NA
2427_1224,2005,1,1,1,1,NA,NA,NA
2444_1239,2005,1,1,1,1,NA,NA,NA
2445_1240,2005,1,1,1,1,NA,NA,NA
2451_1244,2005,1,1,1,1,NA,NA,NA
2452_1245,2005,1,1,1,1,NA,NA,NA
2453_1246,2005,1,1,1,1,NA,NA,NA
2466_1257,2005,1,1,1,1,NA,NA,NA
2467_1258,2005,1,1,1,1,NA,NA,NA
2468_1259,2005,1,1,1,1,NA,NA,NA
2469_1260,2005,1,1,1,1,NA,NA,NA
2470_1261,2005,1,1,1,1,NA,NA,NA
2497_1288,2005,1,1,1,1,NA,NA,NA
2513_1301,2005,1,1,1,1,NA,NA,NA
2539_1315,2005,1,1,1,1,NA,NA,NA
2566_1337,2005,1,1,1,1,NA,NA,NA
2567_1338,2005,1,1,1,1,NA,NA,NA
2582_1346,2005,1,1,1,2,NA,NA,NA
2605_1352,2005,1,1,1,1,NA,NA,NA
2606_1353,2005,1,1,1,1,NA,NA,NA
2607_1354,2005,1,1,1,1,NA,NA,NA
2630_1371,2005,1,1,1,1,NA,NA,NA
2669_1392,2005,1,1,1,1,NA,NA,NA
2680_1401,2005,1,1,1,1,NA,NA,NA
2692_1408,2005,1,1,1,1,NA,NA,NA
2714_1410,2005,1,1,1,1,NA,NA,NA
2715_1411,2005,1,1,1,1,NA,NA,NA
2725_1414,2005,1,1,1,1,NA,NA,NA
2732_1419,2005,1,1,1,1,NA,NA,NA
2745_1426,2005,1,1,1,1,NA,NA,NA
2760_1431,2005,1,1,1,1,NA,NA,NA
2782_1443,2005,1,1,1,1,NA,NA,NA
2783_1444,2005,1,1,1,1,NA,NA,NA
2795_1453,2005,1,1,1,1,NA,NA,NA
2796_1454,2005,1,1,1,1,NA,NA,NA
2797_1455,2005,1,1,1,1,NA,NA,NA
2798_1456,2005,1,1,1,1,NA,NA,NA
2799_1457,2005,1,1,1,1,NA,NA,NA
2800_1458,2005,1,1,1,1,NA,NA,NA
2801_1459,2005,1,1,1,1,NA,NA,NA
2802_1460,2005,1,1,1,1,NA,NA,NA
2821_1473,2005,1,1,1,1,NA,NA,NA
2822_1474,2005,1,1,1,1,NA,NA,NA
2823_1475,2005,1,1,1,1,NA,NA,NA
2824_1476,2005,1,1,1,1,NA,NA,NA
2841_1487,2005,1,1,1,1,NA,NA,NA
2844_1489,2005,1,1,1,1,NA,NA,NA
2845_1490,2005,1,1,1,1,NA,NA,NA
2846_1491,2005,1,1,1,1,NA,NA,NA
2847_1492,2005,1,1,1,1,NA,NA,NA
2848_1493,2005,1,1,1,1,NA,NA,NA
2849_1494,2005,1,1,1,1,NA,NA,NA
2884_1523,2005,1,1,1,1,NA,NA,NA
2899_1537,2005,1,1,1,1,NA,NA,NA
2900_1538,2005,1,1,1,1,NA,NA,NA
2910_1548,2005,1,1,1,1,NA,NA,NA
2912_1550,2005,1,1,1,1,NA,NA,NA
2913_1551,2005,1,1,1,1,NA,NA,NA
2914_1552,2005,1,1,1,1,NA,NA,NA
2915_1553,2005,1,1,1,1,NA,NA,NA
2916_1554,2005,1,1,1,1,NA,NA,NA
2917_1555,2005,1,1,1,1,NA,NA,NA
2920_1558,2005,1,1,1,1,NA,NA,NA
2929_1564,2005,1,1,1,1,NA,NA,NA
2930_1565,2005,1,1,1,1,NA,NA,NA
2942_1575,2005,1,1,1,1,NA,NA,NA
2960_1591,2005,1,1,1,1,NA,NA,NA
2965_1596,2005,1,1,1,1,NA,NA,NA
2977_1604,2005,1,1,1,2,NA,NA,NA
2978_1605,2005,1,1,1,1,NA,NA,NA
2983_1606,2005,1,1,1,1,NA,NA,NA
2985_1607,2005,1,1,1,1,NA,NA,NA
2987_1609,2005,1,1,1,1,NA,NA,NA
3023_1642,2005,1,1,1,1,NA,NA,NA
3042_1650,2005,1,1,1,1,NA,NA,NA
3057_1654,2005,1,1,1,1,NA,NA,NA
3064_1661,2005,1,1,1,1,NA,NA,NA
3073_1669,2005,1,1,1,1,NA,NA,NA
3114_1710,2005,1,1,1,1,NA,NA,NA
3149_1738,2005,1,1,1,1,NA,NA,NA
3150_1739,2005,1,1,1,1,NA,NA,NA
3151_1740,2005,1,1,1,1,NA,NA,NA
3152_1741,2005,1,1,1,1,NA,NA,NA
3158_1744,2005,1,1,1,1,NA,NA,NA
3159_1745,2005,1,1,1,1,NA,NA,NA
2000_954,2005,2,2,2,2,NA,NA,NA
2005_958,2005,2,2,2,2,NA,NA,NA
2006_959,2005,2,2,2,2,NA,NA,NA
2007_960,2005,2,2,2,2,NA,NA,NA
2008_961,2005,2,2,2,2,NA,NA,NA
2068_973,2005,2,2,2,2,NA,NA,NA
2085_987,2005,2,2,1,2,NA,NA,NA
2089_991,2005,2,2,2,2,NA,NA,NA
2099_1001,2005,2,2,2,2,NA,NA,NA
2101_1003,2005,2,2,2,2,NA,NA,NA
2106_1008,2005,2,2,2,2,NA,NA,NA
2107_1009,2005,2,2,2,2,NA,NA,NA
2108_1010,2005,2,2,2,2,NA,NA,NA
2109_1011,2005,2,2,2,2,NA,NA,NA
2119_1020,2005,2,2,2,2,NA,NA,NA
2137_1028,2005,2,2,2,2,NA,NA,NA
2138_1029,2005,2,2,2,2,NA,NA,NA
2139_1030,2005,2,2,2,2,NA,NA,NA
2142_1031,2005,2,2,2,2,NA,NA,NA
2145_1032,2005,2,2,2,2,NA,NA,NA
2146_1033,2005,2,2,2,2,NA,NA,NA
2147_1034,2005,2,2,2,2,NA,NA,NA
2160_1037,2005,2,2,2,2,NA,NA,NA
2171_1044,2005,2,2,2,2,NA,NA,NA
2172_1045,2005,2,2,2,2,NA,NA,NA
2173_1046,2005,2,2,2,2,NA,NA,NA
2174_1047,2005,2,2,2,2,NA,NA,NA
2185_1055,2005,2,2,2,2,NA,NA,NA
2205_1065,2005,2,2,2,2,NA,NA,NA
2214_1073,2005,2,2,1,2,NA,NA,NA
2220_1078,2005,2,2,2,2,NA,NA,NA
2226_1082,2005,2,2,2,2,NA,NA,NA
2228_1083,2005,2,2,2,2,NA,NA,NA
2229_1084,2005,2,2,2,2,NA,NA,NA
2245_1100,2005,2,2,2,2,NA,NA,NA
2246_1101,2005,2,2,2,2,NA,NA,NA
2252_1106,2005,2,2,2,2,NA,NA,NA
2254_1108,2005,2,2,2,2,NA,NA,NA
2259_1110,2005,2,2,2,2,NA,NA,NA
2260_1111,2005,2,2,2,2,NA,NA,NA
2261_1112,2005,2,2,2,2,NA,NA,NA
2264_1114,2005,2,2,2,2,NA,NA,NA
2267_1116,2005,2,2,2,2,NA,NA,NA
2268_1117,2005,2,2,2,2,NA,NA,NA
2269_1118,2005,2,2,2,2,NA,NA,NA
2270_1119,2005,2,2,2,2,NA,NA,NA
2271_1120,2005,2,2,2,2,NA,NA,NA
2272_1121,2005,2,2,2,2,NA,NA,NA
